,median_income,housing_median_age,total_rooms,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
2313,1.9425,36.0,1421.0,0.0,0.0,0.0,1.0
2314,3.724,38.0,1250.0,0.0,0.0,1.0,0.0
2315,3.5353,34.0,2854.0,0.0,0.0,1.0,0.0
2316,4.1518,52.0,1786.0,1.0,0.0,0.0,0.0
2317,5.7812,27.0,3526.0,0.0,0.0,0.0,0.0
2318,8.468,39.0,2311.0,0.0,0.0,0.0,0.0
2319,4.0833,42.0,2462.0,0.0,0.0,0.0,0.0
2320,1.3882,47.0,1059.0,1.0,0.0,0.0,0.0
2321,3.1375,32.0,3179.0,1.0,0.0,0.0,0.0
2322,6.4678,21.0,1868.0,0.0,0.0,0.0,1.0
2323,5.4035,44.0,1494.0,0.0,0.0,0.0,0.0
2324,4.0417,52.0,1380.0,0.0,0.0,1.0,0.0
2325,3.6629,30.0,1527.0,1.0,0.0,0.0,0.0
2326,2.2122,30.0,2887.0,0.0,0.0,0.0,0.0
2327,2.9196,33.0,2557.0,0.0,0.0,0.0,0.0
2328,2.0335,33.0,1726.0,1.0,0.0,0.0,0.0
2329,6.2946,34.0,3931.0,0.0,0.0,0.0,1.0
2330,1.7896,23.0,2512.0,0.0,0.0,0.0,0.0
2331,1.5326,31.0,1982.0,0.0,0.0,0.0,1.0
2332,5.0641,31.0,1398.0,0.0,0.0,0.0,0.0
2333,3.3375,39.0,1379.0,0.0,0.0,0.0,0.0
2334,5.7078,17.0,2277.0,0.0,0.0,0.0,0.0
2335,4.0208,52.0,2285.0,0.0,0.0,0.0,1.0
2336,2.8583,19.0,1144.0,0.0,0.0,0.0,0.0
2337,4.9079,23.0,1444.0,0.0,0.0,0.0,0.0
2338,4.0687,38.0,1928.0,0.0,0.0,0.0,0.0
2339,3.0,13.0,2944.0,1.0,0.0,0.0,0.0
2340,1.7788,14.0,2063.0,1.0,0.0,0.0,0.0
2341,2.8512,35.0,2072.0,1.0,0.0,0.0,0.0
2342,5.9359,24.0,3271.0,0.0,0.0,0.0,1.0
2343,1.3668,52.0,2302.0,0.0,0.0,1.0,0.0
2344,3.7344,46.0,2115.0,0.0,0.0,0.0,0.0
2345,3.1719,39.0,1745.0,1.0,0.0,0.0,0.0
2346,3.1766,52.0,3175.0,0.0,0.0,0.0,0.0
2347,3.5417,38.0,1400.0,0.0,0.0,0.0,0.0
2348,3.7813,14.0,2313.0,0.0,0.0,0.0,0.0
2349,3.4228,7.0,4672.0,1.0,0.0,0.0,0.0
2350,4.1875,15.0,6725.0,0.0,0.0,0.0,0.0
2351,2.0878,16.0,2876.0,0.0,0.0,0.0,0.0
2352,5.7301,26.0,3653.0,0.0,0.0,0.0,0.0
2353,4.0529,33.0,1555.0,0.0,0.0,0.0,0.0
2354,5.0292,18.0,3561.0,0.0,0.0,0.0,0.0
2355,4.25,34.0,1613.0,1.0,0.0,0.0,0.0
2356,3.449,27.0,2447.0,0.0,0.0,0.0,1.0
2357,4.7159,9.0,1114.0,1.0,0.0,0.0,0.0
2358,4.1161,49.0,3033.0,0.0,0.0,0.0,0.0
2359,4.806,20.0,4489.0,0.0,0.0,0.0,0.0
2360,4.5568,38.0,1300.0,0.0,0.0,1.0,0.0
2361,3.7619,47.0,1894.0,0.0,0.0,0.0,0.0
2362,2.4896,38.0,1552.0,0.0,0.0,0.0,1.0
2363,5.1265,34.0,1663.0,0.0,0.0,0.0,0.0
2364,3.069,35.0,1877.0,1.0,0.0,0.0,0.0
2365,2.375,52.0,459.0,0.0,0.0,0.0,1.0
2366,5.4132,4.0,6842.0,0.0,0.0,0.0,0.0
2367,4.0,4.0,3066.0,0.0,0.0,0.0,1.0
2368,6.1624,26.0,3527.0,0.0,0.0,0.0,0.0
2369,2.6506,33.0,3687.0,0.0,0.0,1.0,0.0
2370,3.5045,30.0,1695.0,0.0,0.0,1.0,0.0
2371,2.4322,12.0,5876.0,1.0,0.0,0.0,0.0
2372,6.4913,28.0,2490.0,0.0,0.0,0.0,0.0
2373,7.8537,22.0,3760.0,0.0,0.0,0.0,0.0
2374,3.5187,33.0,3906.0,0.0,0.0,1.0,0.0
2375,3.2765,18.0,2986.0,1.0,0.0,0.0,0.0
2376,1.2286,28.0,1220.0,0.0,0.0,0.0,1.0
2377,7.6473,17.0,3354.0,0.0,0.0,0.0,0.0
2378,6.431,30.0,1879.0,0.0,0.0,0.0,0.0
2379,5.0483,35.0,1770.0,0.0,0.0,0.0,0.0
2380,1.6728,37.0,1475.0,1.0,0.0,0.0,0.0
2381,3.1906,11.0,4132.0,0.0,0.0,0.0,0.0
2382,13.367,37.0,2848.0,0.0,0.0,1.0,0.0
2383,6.3824,41.0,830.0,0.0,0.0,0.0,1.0
2384,2.4432,31.0,2666.0,1.0,0.0,0.0,0.0
2385,6.0382,26.0,2869.0,0.0,0.0,0.0,0.0
2386,3.0417,25.0,3309.0,0.0,0.0,0.0,0.0
2387,4.5521,35.0,1724.0,0.0,0.0,0.0,0.0
2388,3.6354,7.0,4497.0,1.0,0.0,0.0,0.0
2389,2.4929,15.0,1898.0,0.0,0.0,0.0,0.0
2390,4.3859,24.0,2139.0,0.0,0.0,0.0,0.0
2391,3.8274,52.0,2890.0,0.0,0.0,1.0,0.0
2392,5.0796,36.0,1199.0,0.0,0.0,1.0,0.0
2393,2.6623,32.0,3658.0,1.0,0.0,0.0,0.0
2394,6.2096,14.0,676.0,0.0,0.0,0.0,1.0
2395,2.1548,23.0,1157.0,0.0,0.0,0.0,1.0
2396,1.9286,38.0,380.0,0.0,0.0,0.0,0.0
2397,1.7153,25.0,2015.0,1.0,0.0,0.0,0.0
2398,2.2222,46.0,1517.0,0.0,0.0,1.0,0.0
2399,1.7393,29.0,2920.0,0.0,0.0,0.0,1.0
2400,3.4138,14.0,3998.0,1.0,0.0,0.0,0.0
2401,3.2663,19.0,3522.0,0.0,0.0,0.0,0.0
2402,2.1563,52.0,1591.0,0.0,0.0,1.0,0.0
2403,0.9809,19.0,883.0,0.0,0.0,0.0,0.0
2404,4.1926,12.0,2070.0,0.0,0.0,0.0,0.0
2405,3.5893,52.0,1577.0,0.0,0.0,0.0,1.0
2406,2.3199,15.0,3315.0,0.0,0.0,0.0,0.0
2407,4.4769,16.0,2094.0,1.0,0.0,0.0,0.0
2408,8.9248,37.0,1926.0,0.0,0.0,1.0,0.0
2409,2.5437,12.0,2006.0,1.0,0.0,0.0,0.0
2410,3.4233,29.0,3377.0,0.0,0.0,0.0,0.0
2411,4.0208,8.0,40.0,0.0,0.0,0.0,1.0
2412,6.0336,10.0,3487.0,0.0,0.0,0.0,1.0
2413,2.0976,25.0,1047.0,1.0,0.0,0.0,0.0
2414,3.3393,26.0,1888.0,0.0,0.0,0.0,0.0
2415,2.625,31.0,1484.0,1.0,0.0,0.0,0.0
2416,5.1765,34.0,943.0,0.0,0.0,0.0,0.0
2417,5.7912,52.0,1225.0,0.0,0.0,1.0,0.0
2418,9.2225,42.0,2564.0,0.0,0.0,0.0,0.0
2419,2.2905,11.0,3896.0,1.0,0.0,0.0,0.0
2420,2.1935,15.0,2782.0,0.0,0.0,0.0,0.0
2421,3.2642,31.0,2247.0,0.0,0.0,1.0,0.0
2422,2.7083,36.0,1446.0,0.0,0.0,0.0,0.0
2423,3.0723,6.0,5762.0,0.0,0.0,0.0,0.0
2424,2.5625,52.0,1410.0,0.0,0.0,0.0,1.0
2425,3.3491,39.0,1224.0,0.0,0.0,0.0,0.0
2426,4.5606,31.0,2809.0,0.0,0.0,0.0,1.0
2427,1.9556,44.0,1246.0,0.0,0.0,0.0,0.0
2428,3.2404,36.0,337.0,0.0,0.0,0.0,1.0
2429,2.5398,47.0,1782.0,0.0,0.0,0.0,0.0
2430,4.05,35.0,1581.0,0.0,0.0,1.0,0.0
2431,1.8828,38.0,1901.0,1.0,0.0,0.0,0.0
2432,5.0594,41.0,1621.0,0.0,0.0,0.0,0.0
2433,1.8894,39.0,915.0,1.0,0.0,0.0,0.0
2434,4.7679,36.0,1044.0,0.0,0.0,0.0,0.0
2435,4.6172,24.0,2168.0,0.0,0.0,0.0,0.0
2436,3.4394,12.0,12396.0,1.0,0.0,0.0,0.0
2437,6.887,37.0,627.0,0.0,0.0,0.0,0.0
2438,4.0357,12.0,6358.0,0.0,0.0,0.0,0.0
2439,1.6369,39.0,1606.0,0.0,0.0,0.0,1.0
2440,3.6417,16.0,5058.0,1.0,0.0,0.0,0.0
2441,2.947,29.0,3548.0,1.0,0.0,0.0,0.0
2442,6.2683,16.0,1306.0,0.0,0.0,0.0,0.0
2443,4.3214,37.0,2586.0,0.0,0.0,0.0,1.0
2444,3.125,30.0,1039.0,0.0,0.0,0.0,0.0
2445,5.0081,39.0,1459.0,0.0,0.0,0.0,1.0
2446,4.4375,43.0,828.0,0.0,0.0,0.0,0.0
2447,1.7813,33.0,1320.0,0.0,0.0,0.0,0.0
2448,5.7695,3.0,4778.0,0.0,0.0,0.0,0.0
2449,3.0704,18.0,6235.0,0.0,0.0,0.0,1.0
2450,6.3842,17.0,3229.0,1.0,0.0,0.0,0.0
2451,3.2188,39.0,47.0,0.0,0.0,0.0,0.0
2452,4.8906,15.0,2423.0,0.0,0.0,0.0,0.0
2453,6.4385,24.0,1543.0,0.0,0.0,0.0,0.0
2454,3.0943,17.0,7214.0,0.0,0.0,0.0,0.0
2455,2.5762,29.0,5154.0,0.0,0.0,1.0,0.0
2456,3.8235,10.0,3817.0,1.0,0.0,0.0,0.0
2457,7.1035,52.0,2508.0,1.0,0.0,0.0,0.0
2458,5.2759,14.0,13562.0,1.0,0.0,0.0,0.0
2459,1.4812,39.0,1660.0,1.0,0.0,0.0,0.0
2460,7.3081,27.0,3339.0,0.0,0.0,0.0,1.0
2461,3.6071,43.0,1325.0,0.0,0.0,0.0,0.0
2462,3.4583,52.0,1651.0,0.0,0.0,1.0,0.0
2463,2.3506,50.0,1966.0,0.0,0.0,0.0,0.0
2464,2.7928,48.0,2012.0,0.0,0.0,0.0,1.0
2465,2.6111,13.0,9444.0,1.0,0.0,0.0,0.0
2466,3.1726,29.0,3692.0,0.0,0.0,0.0,0.0
2467,5.3819,52.0,1368.0,0.0,0.0,0.0,0.0
2468,2.1722,12.0,7626.0,1.0,0.0,0.0,0.0
2469,4.3145,31.0,1959.0,1.0,0.0,0.0,0.0
2470,8.9063,5.0,10018.0,0.0,0.0,0.0,0.0
2471,4.3309,28.0,2551.0,1.0,0.0,0.0,0.0
2472,6.5533,34.0,4624.0,0.0,0.0,0.0,0.0
2473,4.5791,12.0,6442.0,1.0,0.0,0.0,0.0
2474,4.1641,16.0,1710.0,0.0,0.0,0.0,0.0
2475,3.9038,35.0,1458.0,0.0,0.0,0.0,0.0
2476,1.2617,15.0,1482.0,1.0,0.0,0.0,0.0
2477,4.1375,16.0,2666.0,0.0,0.0,0.0,0.0
2478,2.1458,29.0,579.0,1.0,0.0,0.0,0.0
2479,1.6346,18.0,2105.0,1.0,0.0,0.0,0.0
2480,3.9613,35.0,2002.0,0.0,0.0,0.0,0.0
2481,3.7381,29.0,3287.0,0.0,0.0,0.0,0.0
2482,4.1325,32.0,5135.0,0.0,0.0,0.0,1.0
2483,3.4545,27.0,3459.0,1.0,0.0,0.0,0.0
2484,4.3333,33.0,2088.0,0.0,0.0,0.0,0.0
2485,0.8106,16.0,686.0,0.0,0.0,0.0,1.0
2486,4.9984,12.0,9016.0,1.0,0.0,0.0,0.0
2487,2.9853,7.0,2232.0,1.0,0.0,0.0,0.0
2488,7.4597,31.0,3600.0,0.0,0.0,0.0,0.0
2489,2.4398,52.0,3217.0,0.0,0.0,1.0,0.0
2490,4.4236,38.0,2301.0,1.0,0.0,0.0,0.0
2491,5.0662,46.0,2639.0,0.0,0.0,0.0,0.0
2492,2.0703,46.0,1249.0,0.0,0.0,0.0,0.0
2493,5.0509,5.0,1808.0,0.0,0.0,0.0,0.0
2494,3.7292,6.0,110.0,1.0,0.0,0.0,0.0
2495,5.9878,26.0,2460.0,0.0,0.0,0.0,0.0
2496,3.8173,31.0,1415.0,0.0,0.0,0.0,0.0
2497,2.3594,30.0,2972.0,1.0,0.0,0.0,0.0
2498,7.1425,18.0,2939.0,0.0,0.0,0.0,0.0
2499,1.8594,12.0,3301.0,0.0,0.0,0.0,1.0
2500,1.6641,43.0,1009.0,1.0,0.0,0.0,0.0
2501,2.25,15.0,1962.0,1.0,0.0,0.0,0.0
2502,4.2569,52.0,2356.0,0.0,0.0,1.0,0.0
2503,3.2177,28.0,5806.0,0.0,0.0,1.0,0.0
2504,3.12,29.0,1677.0,0.0,0.0,0.0,0.0
2505,2.6974,31.0,1486.0,0.0,0.0,0.0,0.0
2506,4.1292,28.0,1642.0,0.0,0.0,0.0,0.0
2507,3.875,44.0,2419.0,1.0,0.0,0.0,0.0
2508,2.75,35.0,2053.0,1.0,0.0,0.0,0.0
2509,3.4073,52.0,2524.0,0.0,0.0,1.0,0.0
2510,1.575,43.0,1240.0,0.0,0.0,0.0,0.0
2511,2.0804,34.0,1060.0,0.0,0.0,0.0,0.0
2512,6.2924,39.0,3018.0,0.0,0.0,1.0,0.0
2513,2.6944,19.0,2736.0,1.0,0.0,0.0,0.0
2514,2.2167,40.0,543.0,0.0,0.0,1.0,0.0
2515,0.8691,18.0,549.0,1.0,0.0,0.0,0.0
2516,3.9922,35.0,3414.0,0.0,0.0,0.0,1.0
2517,8.7589,32.0,1779.0,0.0,0.0,1.0,0.0
2518,3.3409,34.0,1519.0,0.0,0.0,0.0,0.0
2519,4.7986,18.0,2342.0,1.0,0.0,0.0,0.0
2520,14.4113,28.0,3153.0,0.0,0.0,0.0,1.0
2521,3.2377,32.0,6597.0,1.0,0.0,0.0,0.0
2522,6.9113,17.0,1452.0,0.0,0.0,0.0,0.0
2523,3.5893,48.0,737.0,0.0,0.0,0.0,0.0
2524,2.5909,43.0,2028.0,0.0,0.0,0.0,0.0
2525,2.1474,21.0,1425.0,1.0,0.0,0.0,0.0
2526,15.0001,31.0,2328.0,0.0,0.0,0.0,1.0
2527,4.8684,44.0,1934.0,0.0,0.0,0.0,1.0
2528,7.7876,13.0,18448.0,1.0,0.0,0.0,0.0
2529,1.8616,37.0,1296.0,1.0,0.0,0.0,0.0
2530,3.6719,46.0,1332.0,0.0,0.0,0.0,0.0
2531,5.4322,35.0,2789.0,0.0,0.0,0.0,1.0
2532,2.8828,26.0,2312.0,0.0,0.0,0.0,0.0
2533,15.0001,46.0,30.0,0.0,0.0,1.0,0.0
2534,3.0465,32.0,1569.0,0.0,0.0,0.0,0.0
2535,9.1531,25.0,494.0,1.0,0.0,0.0,0.0
2536,4.2768,21.0,6108.0,0.0,0.0,0.0,0.0
2537,5.125,36.0,1382.0,0.0,0.0,0.0,0.0
2538,2.4922,23.0,2511.0,0.0,0.0,0.0,0.0
2539,9.9071,30.0,2629.0,0.0,0.0,0.0,0.0
2540,4.5757,15.0,2289.0,0.0,0.0,0.0,0.0
2541,5.3506,33.0,4104.0,0.0,0.0,0.0,1.0
2542,6.67,11.0,10535.0,0.0,0.0,0.0,0.0
2543,2.6488,21.0,2405.0,1.0,0.0,0.0,0.0
2544,6.5195,35.0,3946.0,0.0,0.0,0.0,0.0
2545,8.2782,37.0,1296.0,0.0,0.0,0.0,1.0
2546,5.0092,17.0,3921.0,0.0,0.0,0.0,0.0
2547,12.8879,28.0,6748.0,0.0,0.0,0.0,0.0
2548,4.5042,9.0,2374.0,1.0,0.0,0.0,0.0
2549,4.5769,32.0,1896.0,1.0,0.0,0.0,0.0
2550,10.1122,2.0,10008.0,0.0,0.0,0.0,0.0
2551,2.3464,11.0,2242.0,0.0,0.0,0.0,0.0
2552,1.2056,23.0,588.0,0.0,0.0,0.0,0.0
2553,1.8112,29.0,4174.0,0.0,0.0,0.0,1.0
2554,4.3182,36.0,4501.0,0.0,0.0,1.0,0.0
2555,6.6579,9.0,2643.0,0.0,0.0,1.0,0.0
2556,2.2234,19.0,2012.0,0.0,0.0,0.0,0.0
2557,3.7167,46.0,2646.0,0.0,0.0,1.0,0.0
2558,1.681,31.0,1611.0,0.0,0.0,1.0,0.0
2559,2.1366,23.0,926.0,0.0,0.0,0.0,0.0
2560,1.4821,20.0,1431.0,1.0,0.0,0.0,0.0
2561,3.5329,31.0,2043.0,0.0,0.0,0.0,0.0
2562,3.3056,46.0,1840.0,0.0,0.0,0.0,0.0
2563,3.8542,30.0,2456.0,0.0,0.0,0.0,1.0
2564,5.6411,6.0,7292.0,0.0,0.0,0.0,0.0
2565,2.2639,15.0,946.0,1.0,0.0,0.0,0.0
2566,1.9386,33.0,3433.0,1.0,0.0,0.0,0.0
2567,2.1023,12.0,3539.0,1.0,0.0,0.0,0.0
2568,4.0658,33.0,2420.0,0.0,0.0,0.0,0.0
2569,2.4318,5.0,2090.0,0.0,0.0,0.0,1.0
2570,3.1484,52.0,2376.0,0.0,0.0,1.0,0.0
2571,3.7875,28.0,1915.0,0.0,0.0,0.0,0.0
2572,2.7375,23.0,3209.0,0.0,0.0,0.0,1.0
2573,7.4559,34.0,2218.0,0.0,0.0,0.0,0.0
2574,5.4716,18.0,2895.0,0.0,0.0,0.0,0.0
2575,4.0568,16.0,4637.0,0.0,0.0,0.0,0.0
2576,4.4312,26.0,3872.0,0.0,0.0,1.0,0.0
2577,10.9405,31.0,7200.0,0.0,0.0,1.0,0.0
2578,2.7468,14.0,4453.0,1.0,0.0,0.0,0.0
2579,2.1378,39.0,2953.0,0.0,0.0,0.0,1.0
2580,4.7,25.0,2990.0,0.0,0.0,0.0,0.0
2581,2.5985,34.0,2873.0,0.0,0.0,0.0,0.0
2582,1.5506,24.0,3208.0,1.0,0.0,0.0,0.0
2583,2.8403,16.0,1665.0,1.0,0.0,0.0,0.0
2584,2.2109,23.0,1920.0,1.0,0.0,0.0,0.0
2585,3.1205,30.0,1029.0,0.0,0.0,0.0,1.0
2586,3.7826,5.0,3700.0,0.0,0.0,0.0,1.0
2587,2.065,19.0,4574.0,0.0,0.0,0.0,0.0
2588,2.1542,17.0,1564.0,1.0,0.0,0.0,0.0
2589,1.056,24.0,1941.0,1.0,0.0,0.0,0.0
2590,4.1812,17.0,2250.0,1.0,0.0,0.0,0.0
2591,5.5596,52.0,1608.0,0.0,0.0,0.0,0.0
2592,7.2392,31.0,4624.0,0.0,0.0,0.0,0.0
2593,2.5933,52.0,2680.0,0.0,0.0,1.0,0.0
2594,4.0924,37.0,2066.0,0.0,0.0,0.0,0.0
2595,9.6986,6.0,4186.0,0.0,0.0,0.0,0.0
2596,2.8021,33.0,1191.0,1.0,0.0,0.0,0.0
2597,3.8893,25.0,3025.0,0.0,0.0,0.0,0.0
2598,3.4167,35.0,324.0,1.0,0.0,0.0,0.0
2599,2.9091,23.0,1882.0,1.0,0.0,0.0,0.0
2600,2.5893,36.0,1141.0,1.0,0.0,0.0,0.0
2601,5.2729,13.0,833.0,0.0,0.0,0.0,0.0
2602,4.0,24.0,341.0,1.0,0.0,0.0,0.0
2603,4.5332,5.0,9601.0,1.0,0.0,0.0,0.0
2604,1.8362,36.0,1942.0,1.0,0.0,0.0,0.0
2605,4.1071,11.0,5500.0,1.0,0.0,0.0,0.0
2606,2.6083,27.0,2025.0,0.0,0.0,0.0,0.0
2607,2.5639,47.0,2313.0,1.0,0.0,0.0,0.0
2608,4.918,36.0,1820.0,0.0,0.0,0.0,0.0
2609,5.0,21.0,49.0,0.0,0.0,0.0,1.0
2610,5.503,16.0,8638.0,0.0,0.0,0.0,0.0
2611,10.476,15.0,2577.0,0.0,0.0,1.0,0.0
2612,1.3571,34.0,3868.0,1.0,0.0,0.0,0.0
2613,3.4799,16.0,4109.0,0.0,0.0,0.0,1.0
2614,4.6389,34.0,682.0,0.0,0.0,0.0,0.0
2615,2.2982,45.0,3025.0,0.0,0.0,0.0,1.0
2616,3.0703,37.0,1833.0,0.0,0.0,0.0,1.0
2617,6.6988,26.0,2988.0,0.0,0.0,0.0,0.0
2618,3.9333,26.0,1718.0,0.0,0.0,0.0,0.0
2619,6.844,10.0,2499.0,1.0,0.0,0.0,0.0
2620,4.8021,48.0,2114.0,0.0,0.0,0.0,1.0
2621,1.5625,5.0,384.0,0.0,0.0,0.0,1.0
2622,8.4721,28.0,922.0,0.0,0.0,0.0,0.0
2623,4.3428,20.0,4835.0,0.0,0.0,0.0,1.0
2624,4.625,47.0,882.0,0.0,0.0,0.0,0.0
2625,4.1405,5.0,20908.0,0.0,0.0,0.0,0.0
2626,1.6833,15.0,289.0,1.0,0.0,0.0,0.0
2627,2.6298,40.0,1625.0,0.0,0.0,0.0,0.0
2628,4.5428,52.0,2721.0,0.0,0.0,1.0,0.0
2629,3.4421,31.0,3776.0,0.0,0.0,0.0,0.0
2630,3.0469,40.0,1883.0,0.0,0.0,1.0,0.0
2631,1.7395,19.0,2870.0,0.0,0.0,0.0,0.0
2632,3.4375,34.0,1461.0,0.0,0.0,0.0,0.0
2633,2.6607,22.0,1217.0,1.0,0.0,0.0,0.0
2634,3.6719,45.0,1128.0,0.0,0.0,1.0,0.0
2635,5.6112,20.0,2595.0,0.0,0.0,0.0,0.0
2636,3.8505,10.0,20263.0,1.0,0.0,0.0,0.0
2637,3.2125,20.0,1834.0,0.0,0.0,0.0,1.0
2638,4.1964,40.0,1065.0,0.0,0.0,0.0,0.0
2639,5.0969,4.0,7999.0,0.0,0.0,1.0,0.0
2640,3.3375,32.0,1731.0,0.0,0.0,0.0,1.0
2641,4.1974,44.0,2147.0,0.0,0.0,1.0,0.0
2642,3.0882,14.0,4054.0,1.0,0.0,0.0,0.0
2643,3.6583,44.0,1854.0,0.0,0.0,0.0,0.0
2644,3.0139,35.0,357.0,0.0,0.0,0.0,0.0
2645,3.8162,36.0,1999.0,0.0,0.0,0.0,0.0
2646,5.1702,18.0,2873.0,0.0,0.0,1.0,0.0
2647,7.0217,25.0,3121.0,0.0,0.0,0.0,0.0
2648,3.8247,33.0,3910.0,0.0,0.0,0.0,0.0
2649,1.2235,52.0,2094.0,1.0,0.0,0.0,0.0
2650,2.2857,14.0,520.0,0.0,0.0,0.0,0.0
2651,2.375,31.0,224.0,0.0,0.0,0.0,1.0
2652,4.0833,34.0,1856.0,0.0,0.0,0.0,0.0
2653,3.125,14.0,3483.0,0.0,0.0,0.0,0.0
2654,2.0673,27.0,1426.0,0.0,0.0,0.0,1.0
2655,4.5833,42.0,2725.0,0.0,0.0,0.0,0.0
2656,4.8981,18.0,3291.0,0.0,0.0,0.0,0.0
2657,2.2443,39.0,950.0,0.0,0.0,0.0,0.0
2658,2.817,19.0,2248.0,0.0,0.0,0.0,0.0
2659,5.2742,23.0,3471.0,0.0,0.0,0.0,0.0
2660,2.7386,16.0,2374.0,0.0,0.0,0.0,1.0
2661,6.0516,30.0,2658.0,0.0,0.0,0.0,0.0
2662,1.6667,50.0,1291.0,1.0,0.0,0.0,0.0
2663,3.75,52.0,1270.0,0.0,0.0,0.0,0.0
2664,4.0526,36.0,2284.0,1.0,0.0,0.0,0.0
2665,1.517,36.0,1598.0,1.0,0.0,0.0,0.0
2666,1.7548,30.0,1484.0,0.0,0.0,0.0,0.0
2667,3.1786,35.0,1477.0,0.0,0.0,0.0,1.0
2668,5.1909,24.0,1874.0,0.0,0.0,0.0,1.0
2669,1.5817,20.0,1963.0,1.0,0.0,0.0,0.0
2670,2.0734,28.0,2758.0,1.0,0.0,0.0,0.0
2671,3.4609,14.0,3545.0,1.0,0.0,0.0,0.0
2672,4.1875,14.0,577.0,0.0,0.0,0.0,0.0
2673,3.3672,18.0,3895.0,1.0,0.0,0.0,0.0
2674,3.5192,9.0,2598.0,1.0,0.0,0.0,0.0
2675,3.8062,25.0,474.0,1.0,0.0,0.0,0.0
2676,4.125,6.0,202.0,1.0,0.0,0.0,0.0
2677,2.1845,34.0,1656.0,1.0,0.0,0.0,0.0
2678,2.1827,52.0,2259.0,0.0,0.0,0.0,0.0
2679,3.1106,11.0,2901.0,0.0,0.0,0.0,0.0
2680,3.1799,35.0,2240.0,1.0,0.0,0.0,0.0
2681,3.6602,18.0,3830.0,1.0,0.0,0.0,0.0
2682,5.7104,5.0,4980.0,1.0,0.0,0.0,0.0
2683,1.4254,19.0,2935.0,0.0,0.0,0.0,1.0
2684,1.8039,42.0,932.0,0.0,0.0,1.0,0.0
2685,2.3929,12.0,2855.0,1.0,0.0,0.0,0.0
2686,2.7159,44.0,2808.0,1.0,0.0,0.0,0.0
2687,2.5809,27.0,1401.0,0.0,0.0,0.0,1.0
2688,3.9826,25.0,1787.0,0.0,0.0,0.0,1.0
2689,4.1162,27.0,2369.0,0.0,0.0,0.0,0.0
2690,3.9063,41.0,746.0,0.0,0.0,1.0,0.0
2691,4.5,11.0,2786.0,0.0,0.0,0.0,0.0
2692,4.2188,20.0,3401.0,0.0,0.0,1.0,0.0
2693,2.0571,24.0,4369.0,0.0,0.0,0.0,1.0
2694,2.4659,45.0,1778.0,1.0,0.0,0.0,0.0
2695,1.6719,41.0,1317.0,1.0,0.0,0.0,0.0
2696,6.4044,25.0,3124.0,0.0,0.0,0.0,0.0
2697,4.7132,50.0,2113.0,0.0,0.0,0.0,0.0
2698,4.5759,43.0,1428.0,0.0,0.0,0.0,0.0
2699,8.2673,21.0,3521.0,0.0,0.0,1.0,0.0
2700,4.46,22.0,2397.0,1.0,0.0,0.0,0.0
2701,1.5313,19.0,1537.0,1.0,0.0,0.0,0.0
2702,3.7337,36.0,1972.0,0.0,0.0,0.0,1.0
2703,6.1324,20.0,707.0,1.0,0.0,0.0,0.0
2704,5.0267,5.0,4413.0,0.0,0.0,0.0,0.0
2705,1.9556,44.0,1597.0,0.0,0.0,0.0,0.0
2706,3.25,37.0,1354.0,0.0,0.0,0.0,1.0
2707,3.2689,31.0,5785.0,0.0,0.0,1.0,0.0
2708,3.6375,19.0,4400.0,0.0,0.0,0.0,0.0
2709,4.0327,5.0,4597.0,1.0,0.0,0.0,0.0
2710,5.1442,6.0,9104.0,1.0,0.0,0.0,0.0
2711,2.5263,48.0,2544.0,0.0,0.0,0.0,0.0
2712,5.1163,19.0,3013.0,0.0,0.0,0.0,0.0
2713,3.6429,28.0,1601.0,1.0,0.0,0.0,0.0
2714,3.2235,52.0,1006.0,0.0,0.0,1.0,0.0
2715,2.8657,14.0,1527.0,1.0,0.0,0.0,0.0
2716,8.1248,18.0,7498.0,0.0,0.0,0.0,0.0
2717,5.4787,26.0,1767.0,0.0,0.0,0.0,0.0
2718,8.9565,35.0,1973.0,0.0,0.0,0.0,0.0
2719,2.4353,36.0,1395.0,1.0,0.0,0.0,0.0
2720,4.5562,17.0,3050.0,1.0,0.0,0.0,0.0
2721,4.1635,52.0,2241.0,0.0,0.0,1.0,0.0
2722,4.7375,32.0,4398.0,0.0,0.0,1.0,0.0
2723,4.9355,34.0,3150.0,0.0,0.0,0.0,0.0
2724,2.9345,42.0,4120.0,0.0,0.0,1.0,0.0
2725,2.037,28.0,1127.0,1.0,0.0,0.0,0.0
2726,2.67,33.0,2029.0,1.0,0.0,0.0,0.0
2727,2.1553,37.0,2817.0,0.0,0.0,0.0,1.0
2728,2.3304,26.0,812.0,0.0,0.0,1.0,0.0
2729,3.0526,24.0,3668.0,0.0,0.0,0.0,0.0
2730,3.0521,38.0,1560.0,0.0,0.0,1.0,0.0
2731,1.2157,36.0,2658.0,1.0,0.0,0.0,0.0
2732,4.6445,17.0,5036.0,1.0,0.0,0.0,0.0
2733,4.3542,34.0,1852.0,0.0,0.0,0.0,0.0
2734,3.6301,7.0,8206.0,0.0,0.0,0.0,0.0
2735,3.2778,41.0,1251.0,0.0,0.0,0.0,1.0
2736,6.4761,39.0,1804.0,1.0,0.0,0.0,0.0
2737,5.759,22.0,2512.0,0.0,0.0,0.0,0.0
